x,y,DEM,Soil,id
851775,5836275,46.2,395012,3434
851780,5836275,46.25,395012,3435
851785,5836275,46.33,395012,3436
851790,5836275,46.42,395012,3437
851795,5836275,46.54,395012,3438
851800,5836275,46.65,395012,3439
851805,5836275,46.69,395012,3440
851810,5836275,46.78,395012,3441
851815,5836275,46.79,395012,3442
851820,5836275,46.8,395012,3443
851825,5836275,46.71,395012,3444
851830,5836275,46.64,395012,3445
851835,5836275,46.46,395012,3446
851840,5836275,46.37,395012,3447
851845,5836275,46.27,395012,3448
851850,5836275,46.25,395012,3449
851855,5836275,46.24,395012,3450
851860,5836275,46.18,395012,3451
851865,5836275,46.24,395012,3452
851870,5836275,46.26,395012,3453
851875,5836275,46.26,395012,3454
851880,5836275,46.3,395012,3455
851885,5836275,46.28,395012,3456
851680,5836270,43.08,395012,3457
851685,5836270,43.3,395012,3458
851690,5836270,43.56,395012,3459
851695,5836270,43.81,395012,3460
851700,5836270,44.11,395012,3461
851705,5836270,44.34,395012,3462
851710,5836270,44.57,395012,3463
851715,5836270,44.84,395012,3464
851720,5836270,45.04,395012,3465
851725,5836270,45.21,395012,3466
851730,5836270,45.41,395012,3467
851735,5836270,45.61,395012,3468
851740,5836270,45.77,395012,3469
851745,5836270,45.91,395012,3470
851750,5836270,46.06,395012,3471
851755,5836270,46.16,395012,3472
851760,5836270,46.26,395012,3473
851765,5836270,46.35,395012,3474
851770,5836270,46.38,395012,3475
851775,5836270,46.4,395012,3476
851780,5836270,46.41,395012,3477
851785,5836270,46.46,395012,3478
851790,5836270,46.53,395012,3479
851795,5836270,46.65,395012,3480
851800,5836270,46.76,395012,3481
851805,5836270,46.81,395012,3482
851810,5836270,46.9,395012,3483
851815,5836270,46.84,395012,3484
851820,5836270,46.84,395012,3485
851825,5836270,46.73,395012,3486
851830,5836270,46.54,395012,3487
851835,5836270,46.41,395012,3488
851840,5836270,46.24,395012,3489
851845,5836270,46.09,395012,3490
851850,5836270,46.02,395012,3491
851855,5836270,46.02,395012,3492
851860,5836270,46,395012,3493
851865,5836270,46.02,395012,3494
851680,5836265,43.28,395012,3495
851685,5836265,43.51,395012,3496
851690,5836265,43.76,395012,3497
851695,5836265,44.03,395012,3498
851700,5836265,44.29,395012,3499
851705,5836265,44.57,395012,3500
851710,5836265,44.82,395012,3501
851715,5836265,45.08,395012,3502
851720,5836265,45.3,395012,3503
851725,5836265,45.49,395012,3504
851730,5836265,45.67,395012,3505
851735,5836265,45.91,395012,3506
851740,5836265,46.08,395012,3507
851745,5836265,46.28,395012,3508
851750,5836265,46.4,395012,3509
851755,5836265,46.54,395012,3510
851760,5836265,46.61,395012,3511
851765,5836265,46.62,395012,3512
851770,5836265,46.62,395012,3513
851775,5836265,46.61,395012,3514
851780,5836265,46.59,395012,3515
851785,5836265,46.62,395012,3516
851790,5836265,46.67,395012,3517
851795,5836265,46.73,395012,3518
851800,5836265,46.84,395012,3519
851805,5836265,46.86,395012,3520
851810,5836265,46.87,395012,3521
851815,5836265,46.78,395012,3522
851820,5836265,46.67,395012,3523
851825,5836265,46.59,395012,3524
851830,5836265,46.43,395012,3525
851835,5836265,46.29,395012,3526
851840,5836265,46.12,395012,3527
851675,5836260,43.34,395012,3528
851680,5836260,43.54,395012,3529
851685,5836260,43.74,395012,3530
851690,5836260,43.99,395012,3531
851695,5836260,44.27,395012,3532
851700,5836260,44.53,395012,3533
851705,5836260,44.84,395012,3534
851710,5836260,45.11,395012,3535
851715,5836260,45.3,395012,3536
851720,5836260,45.54,395012,3537
851725,5836260,45.75,395012,3538
851730,5836260,45.92,395012,3539
851735,5836260,46.14,395012,3540
851740,5836260,46.3,395012,3541
851745,5836260,46.5,395012,3542
851750,5836260,46.61,395012,3543
851755,5836260,46.66,395012,3544
851760,5836260,46.73,395012,3545
851765,5836260,46.75,395012,3546
851770,5836260,46.77,395012,3547
851775,5836260,46.75,395012,3548
851780,5836260,46.73,395012,3549
851785,5836260,46.74,395012,3550
851790,5836260,46.77,395012,3551
851795,5836260,46.85,395012,3552
851800,5836260,46.94,395012,3553
851805,5836260,46.97,395012,3554
851810,5836260,46.97,395012,3555
851815,5836260,46.89,395012,3556
851675,5836255,43.46,395012,3557
851680,5836255,43.72,395012,3558
851685,5836255,43.93,395012,3559
851690,5836255,44.17,395012,3560
851695,5836255,44.43,395012,3561
851700,5836255,44.7,395012,3562
851705,5836255,45.06,395012,3563
851710,5836255,45.34,395012,3564
851715,5836255,45.59,395012,3565
851720,5836255,45.84,395012,3566
851725,5836255,46.04,395012,3567
851730,5836255,46.22,395012,3568
851735,5836255,46.4,395012,3569
851740,5836255,46.56,395012,3570
851745,5836255,46.73,395012,3571
851750,5836255,46.85,395012,3572
851755,5836255,46.9,395012,3573
851760,5836255,46.94,395012,3574
851765,5836255,46.98,395012,3575
851770,5836255,46.99,395012,3576
851775,5836255,46.97,395012,3577
851780,5836255,46.92,395012,3578
851785,5836255,46.89,395012,3579
851790,5836255,46.9,395012,3580
851675,5836250,43.58,395012,3581
851680,5836250,43.89,395012,3582
851685,5836250,44.13,395012,3583
851690,5836250,44.41,395012,3584
851695,5836250,44.72,395012,3585
851700,5836250,45.08,395012,3586
851705,5836250,45.38,395012,3587
851710,5836250,45.7,395012,3588
851715,5836250,45.94,395012,3589
851720,5836250,46.17,395012,3590
